om,yr,mo,dy,date,time,tz,datetime_utc,st,stf,mag,inj,fat,loss,slat,slon,elat,elon,len,wid,ns,sn,f1,f2,f3,f4,fc,hr,hrcode,code,fn
617376,2019,4,24,2019-04-24,22:13:00,America/Chicago,2019-04-25T03:13:00Z,TX,48,2.0,0,0,5000000.0,31.5181,-94.1543,31.5634,-94.0198,8.52,1100,1,1,405,0,0,0,False,2019-04-25 03:00:00+00:00,20190425 03:00:00+00:00,20190425.03,NLDAS_FORA0125_H.A20190425.0300.002.grb.SUB.nc4
617377,2019,4,24,2019-04-24,22:42:00,America/Chicago,2019-04-25T03:42:00Z,TX,48,1.0,1,0,230000.0,31.6723,-93.8901,31.9248,-93.4614,30.69,900,2,0,0,0,0,0,False,2019-04-25 03:00:00+00:00,20190425 03:00:00+00:00,20190425.03,NLDAS_FORA0125_H.A20190425.0300.002.grb.SUB.nc4
617378,2019,4,24,2019-04-24,22:51:00,America/Chicago,2019-04-25T03:51:00Z,LA,22,1.0,0,0,100000.0,32.6894,-93.9399,32.701,-93.9284,1.04,100,1,1,17,0,0,0,False,2019-04-25 03:00:00+00:00,20190425 03:00:00+00:00,20190425.03,NLDAS_FORA0125_H.A20190425.0300.002.grb.SUB.nc4
617379,2019,4,25,2019-04-25,00:12:00,America/Chicago,2019-04-25T05:12:00Z,LA,22,1.0,0,0,25000.0,32.2606,-93.0064,32.2914,-92.9832,2.52,150,1,1,13,0,0,0,False,2019-04-25 05:00:00+00:00,20190425 05:00:00+00:00,20190425.05,NLDAS_FORA0125_H.A20190425.0500.002.grb.SUB.nc4
617380,2019,4,25,2019-04-25,00:25:00,America/Chicago,2019-04-25T05:25:00Z,LA,22,1.0,0,0,25000.0,32.355,-92.9253,32.359,-92.9083,1.03,200,1,1,13,0,0,0,False,2019-04-25 05:00:00+00:00,20190425 05:00:00+00:00,20190425.05,NLDAS_FORA0125_H.A20190425.0500.002.grb.SUB.nc4
617381,2019,4,25,2019-04-25,00:47:00,America/Chicago,2019-04-25T05:47:00Z,LA,22,3.0,2,2,50000000.0,32.5112,-92.6729,32.6022,-92.5147,11.15,1000,1,1,61,0,0,0,False,2019-04-25 05:00:00+00:00,20190425 05:00:00+00:00,20190425.05,NLDAS_FORA0125_H.A20190425.0500.002.grb.SUB.nc4
617386,2019,4,25,2019-04-25,10:22:00,America/Chicago,2019-04-25T15:22:00Z,MS,28,1.0,0,0,,30.3935,-89.4453,30.3935,-89.4411,0.25,25,1,1,45,0,0,0,False,2019-04-25 15:00:00+00:00,20190425 15:00:00+00:00,20190425.15,NLDAS_FORA0125_H.A20190425.1500.002.grb.SUB.nc4
617388,2019,4,25,2019-04-25,17:19:00,America/Chicago,2019-04-25T22:19:00Z,IN,18,1.0,0,0,50000.0,38.9213,-85.609,38.926,-85.6075,0.33,30,1,1,79,0,0,0,False,2019-04-25 22:00:00+00:00,20190425 22:00:00+00:00,20190425.22,NLDAS_FORA0125_H.A20190425.2200.002.grb.SUB.nc4
617389,2019,4,25,2019-04-25,17:36:00,America/Chicago,2019-04-25T22:36:00Z,MS,28,0.0,0,0,40000.0,32.6864,-89.34,32.6836,-89.3629,1.35,25,1,1,79,0,0,0,False,2019-04-25 22:00:00+00:00,20190425 22:00:00+00:00,20190425.22,NLDAS_FORA0125_H.A20190425.2200.002.grb.SUB.nc4
617390,2019,4,25,2019-04-25,17:52:00,America/Chicago,2019-04-25T22:52:00Z,IN,18,1.0,0,0,3000.0,39.1322,-85.4821,39.1328,-85.4816,0.05,30,1,1,79,0,0,0,False,2019-04-25 22:00:00+00:00,20190425 22:00:00+00:00,20190425.22,NLDAS_FORA0125_H.A20190425.2200.002.grb.SUB.nc4
617391,2019,4,25,2019-04-25,20:07:00,America/Chicago,2019-04-26T01:07:00Z,OH,39,0.0,0,0,9000.0,40.0945,-84.7771,40.1067,-84.7673,0.99,80,1,1,37,0,0,0,False,2019-04-26 01:00:00+00:00,20190426 01:00:00+00:00,20190426.01,NLDAS_FORA0125_H.A20190426.0100.002.grb.SUB.nc4
617393,2019,4,26,2019-04-26,13:19:00,America/Chicago,2019-04-26T18:19:00Z,MD,24,1.0,0,0,,39.5647,-76.6103,39.5934,-76.5695,2.94,150,1,1,5,0,0,0,False,2019-04-26 18:00:00+00:00,20190426 18:00:00+00:00,20190426.18,NLDAS_FORA0125_H.A20190426.1800.002.grb.SUB.nc4
617395,2019,4,28,2019-04-28,15:35:00,America/Chicago,2019-04-28T20:35:00Z,KS,20,,0,0,,39.0973,-101.7311,39.0932,-101.696,1.9,100,1,1,199,0,0,0,False,2019-04-28 20:00:00+00:00,20190428 20:00:00+00:00,20190428.20,NLDAS_FORA0125_H.A20190428.2000.002.grb.SUB.nc4
617398,2019,4,30,2019-04-30,11:09:00,America/Chicago,2019-04-30T16:09:00Z,OK,40,,0,0,,34.4,-96.9448,34.4,-96.9448,0.3,50,1,1,99,0,0,0,False,2019-04-30 16:00:00+00:00,20190430 16:00:00+00:00,20190430.16,NLDAS_FORA0125_H.A20190430.1600.002.grb.SUB.nc4
617399,2019,4,30,2019-04-30,11:13:00,America/Chicago,2019-04-30T16:13:00Z,OK,40,1.0,0,0,20000.0,35.99,-96.746,35.994,-96.74,0.5,20,1,1,119,0,0,0,False,2019-04-30 16:00:00+00:00,20190430 16:00:00+00:00,20190430.16,NLDAS_FORA0125_H.A20190430.1600.002.grb.SUB.nc4
617400,2019,4,30,2019-04-30,11:22:00,America/Chicago,2019-04-30T16:22:00Z,OK,40,1.0,0,0,1000.0,34.504,-96.8702,34.5257,-96.8492,1.95,30,1,1,69,99,0,0,False,2019-04-30 16:00:00+00:00,20190430 16:00:00+00:00,20190430.16,NLDAS_FORA0125_H.A20190430.1600.002.grb.SUB.nc4
617402,2019,4,30,2019-04-30,13:03:00,America/Chicago,2019-04-30T18:03:00Z,OK,40,0.0,0,0,30000.0,35.7058,-95.8747,35.7193,-95.8335,2.5,100,1,1,111,0,0,0,False,2019-04-30 18:00:00+00:00,20190430 18:00:00+00:00,20190430.18,NLDAS_FORA0125_H.A20190430.1800.002.grb.SUB.nc4
617403,2019,4,30,2019-04-30,13:14:00,America/Chicago,2019-04-30T18:14:00Z,OK,40,0.0,0,0,,36.38,-96.0511,36.3886,-96.0316,1.2,50,1,1,113,0,0,0,False,2019-04-30 18:00:00+00:00,20190430 18:00:00+00:00,20190430.18,NLDAS_FORA0125_H.A20190430.1800.002.grb.SUB.nc4
617404,2019,4,30,2019-04-30,13:29:00,America/Chicago,2019-04-30T18:29:00Z,OK,40,1.0,0,0,30000.0,35.8546,-95.6922,35.873,-95.6591,2.3,150,1,1,101,145,0,0,False,2019-04-30 18:00:00+00:00,20190430 18:00:00+00:00,20190430.18,NLDAS_FORA0125_H.A20190430.1800.002.grb.SUB.nc4
617405,2019,4,30,2019-04-30,13:44:00,America/Chicago,2019-04-30T18:44:00Z,OK,40,2.0,0,0,125000.0,36.519,-95.832,36.5882,-95.6844,9.8,1300,1,1,147,131,0,0,False,2019-04-30 18:00:00+00:00,20190430 18:00:00+00:00,20190430.18,NLDAS_FORA0125_H.A20190430.1800.002.grb.SUB.nc4
617406,2019,4,30,2019-04-30,13:51:00,America/Chicago,2019-04-30T18:51:00Z,OK,40,,0,0,,36.5348,-95.8042,36.5348,-95.8042,0.1,50,1,1,131,0,0,0,False,2019-04-30 18:00:00+00:00,20190430 18:00:00+00:00,20190430.18,NLDAS_FORA0125_H.A20190430.1800.002.grb.SUB.nc4
617407,2019,4,30,2019-04-30,13:57:00,America/Chicago,2019-04-30T18:57:00Z,OK,40,1.0,0,0,,36.8425,-95.6177,36.9366,-95.5518,7.5,900,1,1,105,0,0,0,False,2019-04-30 18:00:00+00:00,20190430 18:00:00+00:00,20190430.18,NLDAS_FORA0125_H.A20190430.1800.002.grb.SUB.nc4
617416,2019,4,30,2019-04-30,15:13:00,America/Chicago,2019-04-30T20:13:00Z,TX,48,0.0,0,0,,30.7519,-102.1601,30.752,-102.1448,0.91,200,1,1,371,0,0,0,False,2019-04-30 20:00:00+00:00,20190430 20:00:00+00:00,20190430.20,NLDAS_FORA0125_H.A20190430.2000.002.grb.SUB.nc4
617417,2019,4,30,2019-04-30,15:15:00,America/Chicago,2019-04-30T20:15:00Z,OK,40,1.0,0,0,20000.0,36.8236,-95.0748,36.8474,-94.9647,6.3,800,1,1,35,115,0,0,False,2019-04-30 20:00:00+00:00,20190430 20:00:00+00:00,20190430.20,NLDAS_FORA0125_H.A20190430.2000.002.grb.SUB.nc4
617418,2019,4,30,2019-04-30,15:25:00,America/Chicago,2019-04-30T20:25:00Z,MO,29,0.0,0,0,35000.0,36.8532,-93.8549,36.8995,-93.7845,5.03,200,1,1,9,0,0,0,False,2019-04-30 20:00:00+00:00,20190430 20:00:00+00:00,20190430.20,NLDAS_FORA0125_H.A20190430.2000.002.grb.SUB.nc4
617419,2019,4,30,2019-04-30,15:27:00,America/Chicago,2019-04-30T20:27:00Z,TX,48,0.0,0,0,,32.879,-101.1377,32.8805,-101.1122,1.48,100,1,1,415,0,0,0,False,2019-04-30 20:00:00+00:00,20190430 20:00:00+00:00,20190430.20,NLDAS_FORA0125_H.A20190430.2000.002.grb.SUB.nc4
617420,2019,4,30,2019-04-30,15:29:00,America/Chicago,2019-04-30T20:29:00Z,OK,40,1.0,0,0,100000.0,36.859,-94.9586,36.9092,-94.846,7.2,700,1,1,115,0,0,0,False,2019-04-30 20:00:00+00:00,20190430 20:00:00+00:00,20190430.20,NLDAS_FORA0125_H.A20190430.2000.002.grb.SUB.nc4
617421,2019,4,30,2019-04-30,15:34:00,America/Chicago,2019-04-30T20:34:00Z,TX,48,,0,0,,34.0,-98.42,34.02,-98.41,1.5,40,1,1,77,0,0,0,False,2019-04-30 20:00:00+00:00,20190430 20:00:00+00:00,20190430.20,NLDAS_FORA0125_H.A20190430.2000.002.grb.SUB.nc4
617422,2019,4,30,2019-04-30,15:36:00,America/Chicago,2019-04-30T20:36:00Z,TX,48,1.0,0,0,40000.0,33.997,-98.409,34.119,-98.313,10.0,300,1,1,77,0,0,0,False,2019-04-30 20:00:00+00:00,20190430 20:00:00+00:00,20190430.20,NLDAS_FORA0125_H.A20190430.2000.002.grb.SUB.nc4
617426,2019,4,30,2019-04-30,17:15:00,America/Chicago,2019-04-30T22:15:00Z,MO,29,0.0,0,0,,36.8947,-92.9073,36.8954,-92.8737,1.86,50,1,1,43,67,0,0,False,2019-04-30 22:00:00+00:00,20190430 22:00:00+00:00,20190430.22,NLDAS_FORA0125_H.A20190430.2200.002.grb.SUB.nc4
617427,2019,4,30,2019-04-30,17:25:00,America/Chicago,2019-04-30T22:25:00Z,TX,48,1.0,0,0,50000.0,33.0838,-97.2773,33.1027,-97.2654,1.46,150,1,1,121,0,0,0,False,2019-04-30 22:00:00+00:00,20190430 22:00:00+00:00,20190430.22,NLDAS_FORA0125_H.A20190430.2200.002.grb.SUB.nc4
617428,2019,4,30,2019-04-30,17:44:00,America/Chicago,2019-04-30T22:44:00Z,MO,29,1.0,0,0,75000.0,36.8195,-92.6849,36.9194,-92.593,8.57,200,1,1,67,0,0,0,False,2019-04-30 22:00:00+00:00,20190430 22:00:00+00:00,20190430.22,NLDAS_FORA0125_H.A20190430.2200.002.grb.SUB.nc4
617429,2019,4,30,2019-04-30,17:48:00,America/Chicago,2019-04-30T22:48:00Z,MO,29,0.0,0,0,8000.0,36.6531,-93.8785,36.6799,-93.8712,1.9,75,1,1,9,0,0,0,False,2019-04-30 22:00:00+00:00,20190430 22:00:00+00:00,20190430.22,NLDAS_FORA0125_H.A20190430.2200.002.grb.SUB.nc4
617430,2019,4,30,2019-04-30,17:52:00,America/Chicago,2019-04-30T22:52:00Z,TX,48,1.0,0,0,200000.0,33.226,-97.1252,33.2647,-97.1049,2.89,250,1,1,121,0,0,0,False,2019-04-30 22:00:00+00:00,20190430 22:00:00+00:00,20190430.22,NLDAS_FORA0125_H.A20190430.2200.002.grb.SUB.nc4
617436,2019,4,30,2019-04-30,19:15:00,America/Chicago,2019-05-01T00:15:00Z,MO,29,1.0,0,0,25000.0,37.328,-93.4614,37.3279,-93.429,1.78,200,1,1,77,0,0,0,False,2019-05-01 00:00:00+00:00,20190501 00:00:00+00:00,20190501.00,NLDAS_FORA0125_H.A20190501.0000.002.grb.SUB.nc4
617437,2019,4,30,2019-04-30,19:21:00,America/Chicago,2019-05-01T00:21:00Z,MO,29,1.0,0,0,300000.0,37.356,-93.3902,37.3612,-93.3597,1.71,200,1,1,77,0,0,0,False,2019-05-01 00:00:00+00:00,20190501 00:00:00+00:00,20190501.00,NLDAS_FORA0125_H.A20190501.0000.002.grb.SUB.nc4
617438,2019,4,30,2019-04-30,19:28:00,America/Chicago,2019-05-01T00:28:00Z,MO,29,2.0,3,0,10700000.0,37.0688,-93.1978,37.193,-93.0952,10.28,400,1,1,43,77,0,0,False,2019-05-01 00:00:00+00:00,20190501 00:00:00+00:00,20190501.00,NLDAS_FORA0125_H.A20190501.0000.002.grb.SUB.nc4
617439,2019,4,30,2019-04-30,19:30:00,America/Chicago,2019-05-01T00:30:00Z,MO,29,0.0,0,0,68000.0,37.7205,-93.121,37.7303,-93.0966,1.5,50,1,1,59,0,0,0,False,2019-05-01 00:00:00+00:00,20190501 00:00:00+00:00,20190501.00,NLDAS_FORA0125_H.A20190501.0000.002.grb.SUB.nc4
617440,2019,4,30,2019-04-30,19:35:00,America/Chicago,2019-05-01T00:35:00Z,MO,29,1.0,0,0,125000.0,36.806,-93.5405,36.866,-93.1262,23.29,100,1,1,209,43,0,0,False,2019-05-01 00:00:00+00:00,20190501 00:00:00+00:00,20190501.00,NLDAS_FORA0125_H.A20190501.0000.002.grb.SUB.nc4
617447,2019,4,30,2019-04-30,21:03:00,America/Chicago,2019-05-01T02:03:00Z,MO,29,0.0,0,0,25000.0,37.9779,-91.9659,37.9842,-91.9587,0.59,75,1,1,161,0,0,0,False,2019-05-01 02:00:00+00:00,20190501 02:00:00+00:00,20190501.02,NLDAS_FORA0125_H.A20190501.0200.002.grb.SUB.nc4
617448,2019,4,30,2019-04-30,21:06:00,America/Chicago,2019-05-01T02:06:00Z,MO,29,0.0,0,0,,37.652,-91.8521,37.719,-91.8138,5.08,75,1,1,161,0,0,0,False,2019-05-01 02:00:00+00:00,20190501 02:00:00+00:00,20190501.02,NLDAS_FORA0125_H.A20190501.0200.002.grb.SUB.nc4
617449,2019,4,30,2019-04-30,21:17:00,America/Chicago,2019-05-01T02:17:00Z,MO,29,0.0,0,0,12000.0,37.0267,-91.9902,37.0346,-91.9519,2.18,100,1,1,91,0,0,0,False,2019-05-01 02:00:00+00:00,20190501 02:00:00+00:00,20190501.02,NLDAS_FORA0125_H.A20190501.0200.002.grb.SUB.nc4
617450,2019,4,30,2019-04-30,21:41:00,America/Chicago,2019-05-01T02:41:00Z,OK,40,2.0,1,0,1500000.0,34.79,-95.6489,34.8726,-95.52,10.0,1300,1,1,121,0,0,0,False,2019-05-01 02:00:00+00:00,20190501 02:00:00+00:00,20190501.02,NLDAS_FORA0125_H.A20190501.0200.002.grb.SUB.nc4
617181,2019,4,6,2019-04-06,13:10:00,America/Chicago,2019-04-06T18:10:00Z,TX,48,0.0,0,0,10000.0,30.6936,-97.1968,30.6979,-97.1959,0.31,150,1,1,331,0,0,0,False,2019-04-06 18:00:00+00:00,20190406 18:00:00+00:00,20190406.18,NLDAS_FORA0125_H.A20190406.1800.002.grb.SUB.nc4
617184,2019,4,7,2019-04-07,06:24:00,America/Chicago,2019-04-07T11:24:00Z,TX,48,0.0,0,0,1250000.0,28.3691,-97.6643,28.369,-97.655,0.58,30,1,1,25,0,0,0,False,2019-04-07 11:00:00+00:00,20190407 11:00:00+00:00,20190407.11,NLDAS_FORA0125_H.A20190407.1100.002.grb.SUB.nc4
617188,2019,4,7,2019-04-07,18:44:00,America/Chicago,2019-04-07T23:44:00Z,LA,22,1.0,0,0,50000.0,30.2184,-90.7981,30.2295,-90.7947,0.79,50,1,1,5,0,0,0,False,2019-04-07 23:00:00+00:00,20190407 23:00:00+00:00,20190407.23,NLDAS_FORA0125_H.A20190407.2300.002.grb.SUB.nc4
617190,2019,4,8,2019-04-08,04:15:00,America/Chicago,2019-04-08T09:15:00Z,AL,1,0.0,0,0,,33.9128,-86.7689,33.9301,-86.737,2.18,325,1,1,9,0,0,0,False,2019-04-08 09:00:00+00:00,20190408 09:00:00+00:00,20190408.09,NLDAS_FORA0125_H.A20190408.0900.002.grb.SUB.nc4
617191,2019,4,8,2019-04-08,04:44:00,America/Chicago,2019-04-08T09:44:00Z,AL,1,1.0,0,0,,34.0754,-86.5272,34.1589,-86.4871,6.3,1175,1,1,9,0,0,0,False,2019-04-08 09:00:00+00:00,20190408 09:00:00+00:00,20190408.09,NLDAS_FORA0125_H.A20190408.0900.002.grb.SUB.nc4
617568,2019,5,13,2019-05-13,08:13:00,America/Chicago,2019-05-13T13:13:00Z,NC,37,2.0,0,0,1250000.0,35.8275,-78.4399,35.8296,-78.1281,17.18,385,1,1,183,127,0,0,False,2019-05-13 13:00:00+00:00,20190513 13:00:00+00:00,20190513.13,NLDAS_FORA0125_H.A20190513.1300.002.grb.SUB.nc4
617570,2019,5,17,2019-05-17,16:40:00,America/Chicago,2019-05-17T21:40:00Z,NE,31,,0,0,,40.1142,-100.83,40.1142,-100.83,0.25,75,1,1,87,0,0,0,False,2019-05-17 21:00:00+00:00,20190517 21:00:00+00:00,20190517.21,NLDAS_FORA0125_H.A20190517.2100.002.grb.SUB.nc4
617571,2019,5,17,2019-05-17,16:55:00,America/Chicago,2019-05-17T21:55:00Z,NE,31,2.0,0,0,,40.2034,-100.7604,40.2695,-100.6867,6.0,350,1,1,145,0,0,0,False,2019-05-17 21:00:00+00:00,20190517 21:00:00+00:00,20190517.21,NLDAS_FORA0125_H.A20190517.2100.002.grb.SUB.nc4
617577,2019,5,17,2019-05-17,18:05:00,America/Chicago,2019-05-17T23:05:00Z,NE,31,3.0,0,0,100000.0,40.6119,-100.2722,40.6323,-100.2453,2.12,400,1,1,63,0,0,0,False,2019-05-17 23:00:00+00:00,20190517 23:00:00+00:00,20190517.23,NLDAS_FORA0125_H.A20190517.2300.002.grb.SUB.nc4
617578,2019,5,17,2019-05-17,18:12:00,America/Chicago,2019-05-17T23:12:00Z,NE,31,0.0,0,0,,40.6733,-100.1913,40.6764,-100.1872,0.3,40,1,1,63,0,0,0,False,2019-05-17 23:00:00+00:00,20190517 23:00:00+00:00,20190517.23,NLDAS_FORA0125_H.A20190517.2300.002.grb.SUB.nc4
617579,2019,5,17,2019-05-17,18:15:00,America/Chicago,2019-05-17T23:15:00Z,NE,31,1.0,0,0,250000.0,40.6992,-100.1972,40.7602,-100.1587,4.67,400,1,1,63,47,0,0,False,2019-05-17 23:00:00+00:00,20190517 23:00:00+00:00,20190517.23,NLDAS_FORA0125_H.A20190517.2300.002.grb.SUB.nc4
617580,2019,5,17,2019-05-17,18:32:00,America/Chicago,2019-05-17T23:32:00Z,OK,40,,0,0,,36.9622,-100.5635,37.0519,-100.5154,6.74,50,2,0,0,0,0,0,False,2019-05-17 23:00:00+00:00,20190517 23:00:00+00:00,20190517.23,NLDAS_FORA0125_H.A20190517.2300.002.grb.SUB.nc4
617581,2019,5,17,2019-05-17,18:54:00,America/Chicago,2019-05-17T23:54:00Z,NE,31,1.0,0,0,900000.0,40.8606,-99.953,40.9569,-99.8166,9.75,600,1,1,47,0,0,0,False,2019-05-17 23:00:00+00:00,20190517 23:00:00+00:00,20190517.23,NLDAS_FORA0125_H.A20190517.2300.002.grb.SUB.nc4
617587,2019,5,17,2019-05-17,20:30:00,America/Chicago,2019-05-18T01:30:00Z,KS,20,2.0,0,0,,37.6775,-99.7119,37.8087,-99.4981,14.86,875,1,1,57,47,0,0,False,2019-05-18 01:00:00+00:00,20190518 01:00:00+00:00,20190518.01,NLDAS_FORA0125_H.A20190518.0100.002.grb.SUB.nc4
617589,2019,5,17,2019-05-17,22:28:00,America/Chicago,2019-05-18T03:28:00Z,KS,20,,0,0,,38.2521,-98.7974,38.2609,-98.7893,0.8,50,1,1,145,0,0,0,False,2019-05-18 03:00:00+00:00,20190518 03:00:00+00:00,20190518.03,NLDAS_FORA0125_H.A20190518.0300.002.grb.SUB.nc4
617590,2019,5,17,2019-05-17,22:30:00,America/Chicago,2019-05-18T03:30:00Z,KS,20,,0,0,,38.27,-98.81,38.2699,-98.8059,0.22,50,1,1,9,0,0,0,False,2019-05-18 03:00:00+00:00,20190518 03:00:00+00:00,20190518.03,NLDAS_FORA0125_H.A20190518.0300.002.grb.SUB.nc4
617593,2019,5,18,2019-05-18,04:43:00,America/Chicago,2019-05-18T09:43:00Z,TX,48,2.0,0,0,10000000.0,32.4191,-99.8388,32.4504,-99.7607,5.04,388,1,1,441,0,0,0,False,2019-05-18 09:00:00+00:00,20190518 09:00:00+00:00,20190518.09,NLDAS_FORA0125_H.A20190518.0900.002.grb.SUB.nc4
617594,2019,5,18,2019-05-18,04:56:00,America/Chicago,2019-05-18T09:56:00Z,TX,48,1.0,0,0,750000.0,32.491,-99.7372,32.6121,-99.7007,8.66,550,1,1,441,253,0,0,False,2019-05-18 09:00:00+00:00,20190518 09:00:00+00:00,20190518.09,NLDAS_FORA0125_H.A20190518.0900.002.grb.SUB.nc4
617596,2019,5,18,2019-05-18,06:37:00,America/Chicago,2019-05-18T11:37:00Z,OK,40,2.0,1,0,150000.0,34.473,-98.334,34.48,-98.33,0.5,60,1,1,31,0,0,0,False,2019-05-18 11:00:00+00:00,20190518 11:00:00+00:00,20190518.11,NLDAS_FORA0125_H.A20190518.1100.002.grb.SUB.nc4
617597,2019,5,18,2019-05-18,06:52:00,America/Chicago,2019-05-18T11:52:00Z,TX,48,3.0,0,0,,31.835,-99.7791,31.9106,-99.7364,5.79,1760,1,1,399,0,0,0,False,2019-05-18 11:00:00+00:00,20190518 11:00:00+00:00,20190518.11,NLDAS_FORA0125_H.A20190518.1100.002.grb.SUB.nc4
617599,2019,5,18,2019-05-18,08:27:00,America/Chicago,2019-05-18T13:27:00Z,OK,40,0.0,0,0,10000.0,36.106,-97.002,36.106,-97.002,0.2,25,1,1,119,0,0,0,False,2019-05-18 13:00:00+00:00,20190518 13:00:00+00:00,20190518.13,NLDAS_FORA0125_H.A20190518.1300.002.grb.SUB.nc4
617600,2019,5,18,2019-05-18,08:33:00,America/Chicago,2019-05-18T13:33:00Z,OK,40,0.0,0,0,30000.0,36.102,-96.87,36.102,-96.87,0.4,50,1,1,119,0,0,0,False,2019-05-18 13:00:00+00:00,20190518 13:00:00+00:00,20190518.13,NLDAS_FORA0125_H.A20190518.1300.002.grb.SUB.nc4
617602,2019,5,18,2019-05-18,10:03:00,America/Chicago,2019-05-18T15:03:00Z,OK,40,0.0,0,0,5000.0,35.9285,-95.9464,35.9584,-95.891,3.7,350,1,1,143,0,0,0,False,2019-05-18 15:00:00+00:00,20190518 15:00:00+00:00,20190518.15,NLDAS_FORA0125_H.A20190518.1500.002.grb.SUB.nc4
617603,2019,5,18,2019-05-18,10:18:00,America/Chicago,2019-05-18T15:18:00Z,OK,40,0.0,3,0,25000.0,34.647,-96.178,34.647,-96.178,0.5,50,1,1,29,0,0,0,False,2019-05-18 15:00:00+00:00,20190518 15:00:00+00:00,20190518.15,NLDAS_FORA0125_H.A20190518.1500.002.grb.SUB.nc4
617604,2019,5,18,2019-05-18,10:34:00,America/Chicago,2019-05-18T15:34:00Z,TX,48,,0,0,,31.2014,-99.5676,31.2017,-99.5666,0.06,50,1,1,307,0,0,0,False,2019-05-18 15:00:00+00:00,20190518 15:00:00+00:00,20190518.15,NLDAS_FORA0125_H.A20190518.1500.002.grb.SUB.nc4
617605,2019,5,18,2019-05-18,10:58:00,America/Chicago,2019-05-18T15:58:00Z,OK,40,1.0,0,0,40000.0,36.3049,-95.4547,36.3998,-95.3205,10.1,400,1,1,131,97,0,0,False,2019-05-18 15:00:00+00:00,20190518 15:00:00+00:00,20190518.15,NLDAS_FORA0125_H.A20190518.1500.002.grb.SUB.nc4
617607,2019,5,18,2019-05-18,12:13:00,America/Chicago,2019-05-18T17:13:00Z,OK,40,1.0,0,0,,35.1901,-94.9903,35.1876,-94.97,1.2,100,1,1,61,0,0,0,False,2019-05-18 17:00:00+00:00,20190518 17:00:00+00:00,20190518.17,NLDAS_FORA0125_H.A20190518.1700.002.grb.SUB.nc4
617608,2019,5,18,2019-05-18,12:55:00,America/Chicago,2019-05-18T17:55:00Z,OK,40,1.0,0,0,260000.0,35.34,-94.4381,35.3535,-94.3452,5.3,450,2,0,0,0,0,0,False,2019-05-18 17:00:00+00:00,20190518 17:00:00+00:00,20190518.17,NLDAS_FORA0125_H.A20190518.1700.002.grb.SUB.nc4
617609,2019,5,18,2019-05-18,12:59:00,America/Chicago,2019-05-18T17:59:00Z,AR,5,1.0,0,0,150000.0,35.2203,-94.2919,35.2374,-94.2379,3.5,600,1,1,131,0,0,0,False,2019-05-18 17:00:00+00:00,20190518 17:00:00+00:00,20190518.17,NLDAS_FORA0125_H.A20190518.1700.002.grb.SUB.nc4
617614,2019,5,18,2019-05-18,16:45:00,America/Chicago,2019-05-18T21:45:00Z,TX,48,1.0,0,0,30000.0,32.3121,-95.2087,32.3217,-95.2041,0.72,200,1,1,423,0,0,0,False,2019-05-18 21:00:00+00:00,20190518 21:00:00+00:00,20190518.21,NLDAS_FORA0125_H.A20190518.2100.002.grb.SUB.nc4
617615,2019,5,18,2019-05-18,16:55:00,America/Chicago,2019-05-18T21:55:00Z,AR,5,0.0,0,0,,34.66,-91.64,34.6613,-91.6359,0.25,50,1,1,117,0,0,0,False,2019-05-18 21:00:00+00:00,20190518 21:00:00+00:00,20190518.21,NLDAS_FORA0125_H.A20190518.2100.002.grb.SUB.nc4
617616,2019,5,19,2019-05-19,00:07:00,America/Chicago,2019-05-19T05:07:00Z,TX,48,1.0,1,0,50000.0,30.7557,-94.1459,30.77,-94.133,1.3,600,1,1,457,241,0,0,False,2019-05-19 05:00:00+00:00,20190519 05:00:00+00:00,20190519.05,NLDAS_FORA0125_H.A20190519.0500.002.grb.SUB.nc4
617617,2019,5,19,2019-05-19,00:21:00,America/Chicago,2019-05-19T05:21:00Z,TX,48,1.0,0,0,15000.0,30.7988,-94.0808,30.8425,-94.0707,3.08,100,1,1,241,0,0,0,False,2019-05-19 05:00:00+00:00,20190519 05:00:00+00:00,20190519.05,NLDAS_FORA0125_H.A20190519.0500.002.grb.SUB.nc4
617620,2019,5,19,2019-05-19,02:14:00,America/Chicago,2019-05-19T07:14:00Z,LA,22,1.0,0,0,10000.0,30.7028,-93.4165,30.7186,-93.3711,2.91,600,1,1,11,0,0,0,False,2019-05-19 07:00:00+00:00,20190519 07:00:00+00:00,20190519.07,NLDAS_FORA0125_H.A20190519.0700.002.grb.SUB.nc4
617621,2019,5,19,2019-05-19,02:19:00,America/Chicago,2019-05-19T07:19:00Z,LA,22,1.0,0,0,75000.0,30.7266,-93.3785,30.7593,-93.3569,2.6,800,1,1,11,0,0,0,False,2019-05-19 07:00:00+00:00,20190519 07:00:00+00:00,20190519.07,NLDAS_FORA0125_H.A20190519.0700.002.grb.SUB.nc4
617622,2019,5,19,2019-05-19,02:26:00,America/Chicago,2019-05-19T07:26:00Z,LA,22,1.0,0,0,7000.0,30.7775,-93.3449,30.816,-93.3418,2.67,250,1,1,11,0,0,0,False,2019-05-19 07:00:00+00:00,20190519 07:00:00+00:00,20190519.07,NLDAS_FORA0125_H.A20190519.0700.002.grb.SUB.nc4
