mag,len,wid,TMP,SPFH,PRES,UGRD,VGRD,DLWRF,CAPE,PEVAP,APCP,DSWRF,yr
0.0,0.32,25,293.32,0.002431,92791.38,-0.14,3.11,274.02,0.0,0.7476,0.0,825.741,2013
0.0,0.11,20,293.32,0.002431,92791.38,-0.14,3.11,274.02,0.0,0.7476,0.0,825.741,2013
1.0,0.5,175,293.32,0.002431,92791.38,-0.14,3.11,274.02,0.0,0.7476,0.0,825.741,2013
2.0,17.26,800,293.32,0.002431,92791.38,-0.14,3.11,274.02,0.0,0.7476,0.0,825.741,2013
1.0,1.32,200,280.42,0.0024203,92671.74,-2.09,2.12,235.09,0.0,0.0259,0.0,0.0,2013
0.0,1.53,50,290.84,0.0026414,92486.4,1.21,-4.87,285.5,0.0,0.6947,0.0,891.426,2013
1.0,8.76,120,283.17,0.0018939,92585.86,0.61,-3.32,237.62,0.0,0.2061,0.0,260.8,2013
1.0,1.17,300,283.17,0.0018939,92585.86,0.61,-3.32,237.62,0.0,0.2061,0.0,260.8,2013
1.0,0.38,50,283.17,0.0018939,92585.86,0.61,-3.32,237.62,0.0,0.2061,0.0,260.8,2013
0.0,5.7,150,278.08,0.0013031,92427.46,0.97,-3.53,237.62,0.0,0.0531,0.0,0.0,2013
1.0,0.81,75,278.08,0.0013031,92427.46,0.97,-3.53,237.62,0.0,0.0531,0.0,0.0,2013
1.0,4.07,250,278.08,0.0013031,92427.46,0.97,-3.53,237.62,0.0,0.0531,0.0,0.0,2013
2.0,5.09,200,278.08,0.0013031,92427.46,0.97,-3.53,237.62,0.0,0.0531,0.0,0.0,2013
0.0,1.86,10,280.3,0.001299,92183.1,2.36,-2.63,217.71,0.0,0.0531,0.0,0.0,2013
0.0,0.55,100,280.3,0.001299,92183.1,2.36,-2.63,217.71,0.0,0.0531,0.0,0.0,2013
0.0,0.45,60,284.72,0.001289,91999.22,3.6,-4.26,223.99,0.0,0.1,0.0,0.0,2013
0.0,3.41,100,284.72,0.001289,91999.22,3.6,-4.26,223.99,0.0,0.1,0.0,0.0,2013
0.0,1.03,100,284.72,0.001289,91999.22,3.6,-4.26,223.99,0.0,0.1,0.0,0.0,2013
0.0,0.16,100,284.72,0.001289,91999.22,3.6,-4.26,223.99,0.0,0.1,0.0,0.0,2013
1.0,5.21,200,287.89,0.0013672,91891.88,4.7,-5.33,238.24,0.0,0.271,0.0,0.0,2013
1.0,3.5,350,287.89,0.0013672,91891.88,4.7,-5.33,238.24,0.0,0.271,0.0,0.0,2013
2.0,8.0,800,287.89,0.0013672,91891.88,4.7,-5.33,238.24,0.0,0.271,0.0,0.0,2013
1.0,4.25,150,290.89,0.0015316,91739.42,6.34,-5.41,238.24,0.0,0.3928,0.0,0.0,2013
1.0,1.98,50,290.89,0.0015316,91739.42,6.34,-5.41,238.24,0.0,0.3928,0.0,0.0,2013
0.0,0.27,50,295.25,0.0013884,91487.88,9.52,-2.45,269.84,0.0,0.3928,0.0,26.104,2013
1.0,2.87,75,295.25,0.0013884,91487.88,9.52,-2.45,269.84,0.0,0.3928,0.0,26.104,2013
0.0,1.55,50,295.25,0.0013884,91487.88,9.52,-2.45,269.84,0.0,0.3928,0.0,26.104,2013
0.0,0.4,50,298.4,0.0014429,91304.66,11.16,-0.57,282.18,0.0,0.9868,0.0,410.967,2013
0.0,0.27,25,298.4,0.0014429,91304.66,11.16,-0.57,282.18,0.0,0.9868,0.0,410.967,2013
2.0,11.04,175,298.4,0.0014429,91304.66,11.16,-0.57,282.18,0.0,0.9868,0.0,410.967,2013
0.0,0.5,75,298.4,0.0014429,91304.66,11.16,-0.57,282.18,0.0,0.9868,0.0,410.967,2013
0.0,3.2,200,298.4,0.0014429,91304.66,11.16,-0.57,282.18,0.0,0.9868,0.0,410.967,2013
1.0,2.29,880,298.4,0.0014429,91304.66,11.16,-0.57,282.18,0.0,0.9868,0.0,410.967,2013
0.0,1.05,100,300.35,0.0016957,91190.4,11.25,0.23,282.18,0.0,1.257,0.0,769.299,2013
0.0,0.25,50,294.42,0.0054622,93198.15,-2.03,4.02,325.55,0.0,0.9111,0.0,891.94,2013
0.0,0.12,10,276.18,0.0039129,93184.58,0.1,-1.61,243.4,0.0,0.1661,0.0,341.776,2013
0.0,0.48,50,276.18,0.0039129,93184.58,0.1,-1.61,243.4,0.0,0.1661,0.0,341.776,2013
0.0,0.1,50,282.83,0.0045847,91873.92,3.78,0.05,261.4,0.0,0.015899975,0.0,0.0,2013
0.0,0.2,50,291.73004,0.004669,91483.88,5.65,-0.84,296.5,0.0,0.5609,0.0,503.608,2013
0.0,1.11,70,282.64,0.0040562,91556.2,3.0,1.64,263.0,0.0,0.0308,0.0,58.32,2013
1.0,1.95,400,286.99,0.0041308,91177.48,4.45,0.94,265.57,0.0,0.0616,0.0,0.0,2013
0.0,0.94,150,286.99,0.0041308,91177.48,4.45,0.94,265.57,0.0,0.0616,0.0,0.0,2013
0.0,0.49,70,286.99,0.0041308,91177.48,4.45,0.94,265.57,0.0,0.0616,0.0,0.0,2013
0.0,0.69,25,286.99,0.0041308,91177.48,4.45,0.94,265.57,0.0,0.0616,0.0,0.0,2013
0.0,1.46,200,289.16,0.0041133,91186.64,6.2,0.58,280.7,0.0,0.3618,0.0,118.04,2013
4.0,2.5,400,289.16,0.0041133,91186.64,6.2,0.58,280.7,0.0,0.3618,0.0,118.04,2013
3.0,7.79,1733,289.16,0.0041133,91186.64,6.2,0.58,280.7,0.0,0.3618,0.0,118.04,2013
0.0,1.28,400,289.16,0.0041133,91186.64,6.2,0.58,280.7,0.0,0.3618,0.0,118.04,2013
1.0,6.17,400,291.42,0.0041249,91172.1,9.33,0.22,280.7,0.0,0.6202,0.0,402.096,2013
0.0,2.48,350,291.42,0.0041249,91172.1,9.33,0.22,280.7,0.0,0.6202,0.0,402.096,2013
0.0,0.5,50,291.42,0.0041249,91172.1,9.33,0.22,280.7,0.0,0.6202,0.0,402.096,2013
0.0,1.02,75,291.42,0.0041249,91172.1,9.33,0.22,280.7,0.0,0.6202,0.0,402.096,2013
1.0,3.14,20,291.42,0.0041249,91172.1,9.33,0.22,280.7,0.0,0.6202,0.0,402.096,2013
0.0,0.31,100,291.42,0.0041249,91172.1,9.33,0.22,280.7,0.0,0.6202,0.0,402.096,2013
1.0,1.71,50,291.42,0.0041249,91172.1,9.33,0.22,280.7,0.0,0.6202,0.0,402.096,2013
0.0,0.56,50,291.42,0.0041249,91172.1,9.33,0.22,280.7,0.0,0.6202,0.0,402.096,2013
0.0,2.06,100,291.42,0.0041249,91172.1,9.33,0.22,280.7,0.0,0.6202,0.0,402.096,2013
0.0,0.34,50,291.42,0.0041249,91172.1,9.33,0.22,280.7,0.0,0.6202,0.0,402.096,2013
0.0,0.42,50,290.03,0.0042356,91370.9,9.71,0.45,281.75,0.0,0.6202,0.0,551.173,2013
1.0,4.5,900,290.03,0.0042356,91370.9,9.71,0.45,281.75,0.0,0.6202,0.0,551.173,2013
1.0,0.54,200,285.63,0.0038287,91399.54,6.91,1.01,257.65,0.0,0.1053,0.0,0.0,2013
0.0,0.47,50,285.63,0.0038287,91399.54,6.91,1.01,257.65,0.0,0.1053,0.0,0.0,2013
0.0,0.4,50,285.63,0.0038287,91399.54,6.91,1.01,257.65,0.0,0.1053,0.0,0.0,2013
3.0,20.84,1200,285.63,0.0038287,91399.54,6.91,1.01,257.65,0.0,0.1053,0.0,0.0,2013
0.0,0.71,50,285.63,0.0038287,91399.54,6.91,1.01,257.65,0.0,0.1053,0.0,0.0,2013
1.0,0.23,25,286.04,0.0029049,91890.88,6.29,-0.48,250.48,0.0,0.492,0.0,553.089,2013
1.0,1.84,60,282.34,0.0039545,91642.02,7.31,-0.97,247.1,0.0,0.3349,0.0,323.472,2013
4.0,23.0,1500,282.34,0.0039545,91642.02,7.31,-0.97,247.1,0.0,0.3349,0.0,323.472,2013
0.0,2.08,100,292.44,0.0057378,90911.28,4.35,6.66,340.59,325.952,0.3832,0.2252,178.896,2013
0.0,2.0,30,286.29,0.0025726,92861.88,2.71,-4.87,249.88,0.0,0.29269996,0.0,282.944,2013
1.0,1.43,100,279.11,0.0041342,92718.22,2.74,-3.54,239.25,0.0,0.027799975,0.0,29.976,2013
0.0,0.2,50,296.79,0.0082119,92229.68,-2.34,-2.82,335.09,0.0,0.3612,0.0,289.92,2013
2.0,7.25,450,289.55,0.0063245,91745.94,0.3,4.13,295.48,0.0,0.0375,0.0,0.0,2013
0.0,0.1,50,289.55,0.0063245,91745.94,0.3,4.13,295.48,0.0,0.0375,0.0,0.0,2013
1.0,4.0,200,290.46,0.0064397,91669.9,-0.23,4.12,295.48,0.0,0.054,0.0,0.0,2013
1.0,6.5,500,290.46,0.0064397,91669.9,-0.23,4.12,295.48,0.0,0.054,0.0,0.0,2013
0.0,0.27,50,290.46,0.0064397,91669.9,-0.23,4.12,295.48,0.0,0.054,0.0,0.0,2013
0.0,3.2,100,292.26,0.0063001,91712.82,-0.09,4.09,300.27,0.0,0.054,0.0,0.0,2013
0.0,0.92,50,292.26,0.0063001,91712.82,-0.09,4.09,300.27,0.0,0.054,0.0,0.0,2013
1.0,3.65,350,292.26,0.0063001,91712.82,-0.09,4.09,300.27,0.0,0.054,0.0,0.0,2013
0.0,0.1,75,292.26,0.0063001,91712.82,-0.09,4.09,300.27,0.0,0.054,0.0,0.0,2013
1.0,0.8,270,298.00003,0.0059103,91484.52,3.2,0.09,324.64,0.0,0.3459,0.0,149.672,2013
1.0,1.16,50,298.00003,0.0059103,91484.52,3.2,0.09,324.64,0.0,0.3459,0.0,149.672,2013
0.0,1.08,100,298.00003,0.0059103,91484.52,3.2,0.09,324.64,0.0,0.3459,0.0,149.672,2013
1.0,1.42,200,298.00003,0.0059103,91484.52,3.2,0.09,324.64,0.0,0.3459,0.0,149.672,2013
2.0,0.2,75,291.08,0.0045905,92100.04,0.75,3.38,272.5,0.0,0.3295,0.0,0.0,2013
0.0,0.01,30,293.31,0.0042196,92184.92,1.9,3.13,289.27,0.0,0.3295,0.0,315.2,2013
0.0,0.67,50,292.31,0.004812,92751.56,3.76,1.71,291.54,0.0,0.3714,0.0,631.927,2013
0.0,1.0,175,292.31,0.004812,92751.56,3.76,1.71,291.54,0.0,0.3714,0.0,631.927,2013
0.0,0.4,100,292.31,0.004812,92751.56,3.76,1.71,291.54,0.0,0.3714,0.0,631.927,2013
0.0,3.92,50,292.31,0.004812,92751.56,3.76,1.71,291.54,0.0,0.3714,0.0,631.927,2013
0.0,6.27,20,284.2,0.0060376,92146.06,2.45,-0.92,273.13,0.0,0.3317,0.0,405.322,2013
0.0,7.38,50,281.22,0.0064749,92167.06,3.71,-3.09,258.72,0.0,0.0172,0.0,0.0,2013
0.0,0.3,30,281.22,0.0064749,92167.06,3.71,-3.09,258.72,0.0,0.0172,0.0,0.0,2013
0.0,0.25,50,281.22,0.0064749,92167.06,3.71,-3.09,258.72,0.0,0.0172,0.0,0.0,2013
3.0,5.74,1580,282.17,0.0067702,92254.44,3.72,-3.2,282.41,0.0,0.0357,0.0,0.0,2013
2.0,4.47,250,282.17,0.0067702,92254.44,3.72,-3.2,282.41,0.0,0.0357,0.0,0.0,2013
0.0,0.82,25,282.17,0.0067702,92254.44,3.72,-3.2,282.41,0.0,0.0357,0.0,0.0,2013
0.0,1.77,25,282.17,0.0067702,92254.44,3.72,-3.2,282.41,0.0,0.0357,0.0,0.0,2013
0.0,2.16,50,283.29004,0.0070966,92294.76,3.31,-3.17,282.41,0.0,0.0658,0.0,0.0,2013
0.0,0.01,25,283.29004,0.0070966,92294.76,3.31,-3.17,282.41,0.0,0.0658,0.0,0.0,2013
3.0,2.33,1000,283.29004,0.0070966,92294.76,3.31,-3.17,282.41,0.0,0.0658,0.0,0.0,2013
1.0,0.1,20,283.29004,0.0070966,92294.76,3.31,-3.17,282.41,0.0,0.0658,0.0,0.0,2013
0.0,0.74,60,283.29004,0.0070966,92294.76,3.31,-3.17,282.41,0.0,0.0658,0.0,0.0,2013
0.0,0.5,100,288.2,0.0040026,91140.44,7.13,0.42,262.3,0.0,0.1818,0.0,0.0,2013
0.0,2.06,150,288.2,0.0040026,91140.44,7.13,0.42,262.3,0.0,0.1818,0.0,0.0,2013
0.0,0.01,15,288.2,0.0040026,91140.44,7.13,0.42,262.3,0.0,0.1818,0.0,0.0,2013
1.0,4.34,75,272.92,0.0020095,93867.12,0.7,-7.37,286.76,0.0,0.1299,0.0,0.0,2013
1.0,8.39,150,297.96,0.0070878,91383.6,3.97,-0.26,342.68,13.888,0.5413,0.0,434.432,2013
0.0,0.25,35,297.75,0.0080594,91468.8,4.17,-0.52,349.81,35.456,0.7789,0.0,702.372,2013
1.0,15.93,400,297.75,0.0080594,91468.8,4.17,-0.52,349.81,35.456,0.7789,0.0,702.372,2013
0.0,0.64,25,297.75,0.0080594,91468.8,4.17,-0.52,349.81,35.456,0.7789,0.0,702.372,2013
0.0,0.01,15,297.75,0.0080594,91468.8,4.17,-0.52,349.81,35.456,0.7789,0.0,702.372,2013
0.0,0.2,35,292.0,0.0113572,91569.66,1.75,-0.09,349.49,176.896,0.1332,0.0,25.064,2013
1.0,0.75,200,301.96,0.0104533,91370.18,-2.29,5.9,410.8,699.264,0.5237,0.0756,325.136,2013
1.0,0.1,10,301.96,0.0104533,91370.18,-2.29,5.9,410.8,699.264,0.5237,0.0756,325.136,2013
0.0,0.28,75,302.52,0.010457,91325.14,-1.41,5.53,410.8,747.264,0.697,0.0,449.379,2013
1.0,0.78,40,302.52,0.010457,91325.14,-1.41,5.53,410.8,747.264,0.697,0.0,449.379,2013
2.0,3.37,400,302.52,0.010457,91325.14,-1.41,5.53,410.8,747.264,0.697,0.0,449.379,2013
1.0,1.48,300,300.77,0.012287,91489.22,-4.53,8.86,392.37,880.896,0.5881,0.0,258.464,2013
0.0,0.26,100,301.64,0.0121603,91549.92,-3.46,9.25,417.58,844.096,0.7919,0.0,567.677,2013
0.0,0.71,100,307.38,0.0115908,91882.81,0.68,5.73,425.14,808.256,0.6476,0.0,448.08,2013
2.0,9.0,300,304.76,0.011672,92232.32,-1.24,6.13,406.95,305.6,0.6261,0.0,454.72,2013
0.0,1.64,200,304.68,0.0119197,92308.34,-0.81,6.59,409.46,208.896,0.9048,0.0,717.222,2013
1.0,8.7,300,304.68,0.0119197,92308.34,-0.81,6.59,409.46,208.896,0.9048,0.0,717.222,2013
2.0,8.6,800,304.68,0.0119197,92308.34,-0.81,6.59,409.46,208.896,0.9048,0.0,717.222,2013
0.0,0.37,50,304.68,0.0119197,92308.34,-0.81,6.59,409.46,208.896,0.9048,0.0,717.222,2013
1.0,7.16,300,304.68,0.0119197,92308.34,-0.81,6.59,409.46,208.896,0.9048,0.0,717.222,2013
0.0,0.57,25,304.68,0.0119197,92308.34,-0.81,6.59,409.46,208.896,0.9048,0.0,717.222,2013
0.0,0.41,200,304.68,0.0119197,92308.34,-0.81,6.59,409.46,208.896,0.9048,0.0,717.222,2013
0.0,0.6,100,304.68,0.0119197,92308.34,-0.81,6.59,409.46,208.896,0.9048,0.0,717.222,2013
1.0,2.1,200,304.68,0.0119197,92308.34,-0.81,6.59,409.46,208.896,0.9048,0.0,717.222,2013
1.0,1.72,250,303.16003,0.0125454,92522.74,-0.67,7.68,409.46,167.552,0.6425,0.0,708.631,2013
1.0,0.16,150,303.16003,0.0125454,92522.74,-0.67,7.68,409.46,167.552,0.6425,0.0,708.631,2013
1.0,0.36,200,303.16003,0.0125454,92522.74,-0.67,7.68,409.46,167.552,0.6425,0.0,708.631,2013
0.0,2.25,25,300.78003,0.013157,92518.66,-0.99,7.42,380.23,135.296,0.6425,0.0,614.986,2013
0.0,1.0,50,284.26,0.0075601,92144.96,0.71,-5.0,312.65,0.0,0.0658,0.0,0.0,2013
0.0,0.35,30,284.26,0.0075601,92144.96,0.71,-5.0,312.65,0.0,0.0658,0.0,0.0,2013
0.0,1.1,310,284.26,0.0075601,92144.96,0.71,-5.0,312.65,0.0,0.0658,0.0,0.0,2013
0.0,0.5,20,284.26,0.0075601,92144.96,0.71,-5.0,312.65,0.0,0.0658,0.0,0.0,2013
0.0,0.5,200,284.26,0.0075601,92144.96,0.71,-5.0,312.65,0.0,0.0658,0.0,0.0,2013
1.0,9.98,550,284.26,0.0075601,92144.96,0.71,-5.0,312.65,0.0,0.0658,0.0,0.0,2013
1.0,1.0,100,284.26,0.0075601,92144.96,0.71,-5.0,312.65,0.0,0.0658,0.0,0.0,2013
0.0,0.2,50,284.26,0.0075601,92144.96,0.71,-5.0,312.65,0.0,0.0658,0.0,0.0,2013
3.0,31.71,1760,284.74,0.0077919,92070.48,-0.58,-5.92,312.64,0.0,0.1143,0.2496,0.0,2013
1.0,1.13,300,284.74,0.0077919,92070.48,-0.58,-5.92,312.64,0.0,0.1143,0.2496,0.0,2013
1.0,4.26,50,284.74,0.0077919,92070.48,-0.58,-5.92,312.64,0.0,0.1143,0.2496,0.0,2013
1.0,1.8,500,284.74,0.0077919,92070.48,-0.58,-5.92,312.64,0.0,0.1143,0.2496,0.0,2013
1.0,0.49,70,284.74,0.0077919,92070.48,-0.58,-5.92,312.64,0.0,0.1143,0.2496,0.0,2013
0.0,0.91,200,287.67,0.0088652,91840.5,-1.34,-6.74,333.56,5.632,0.1143,0.0064,0.0,2013
0.0,1.0,20,287.67,0.0088652,91840.5,-1.34,-6.74,333.56,5.632,0.1143,0.0064,0.0,2013
0.0,0.21,50,287.67,0.0088652,91840.5,-1.34,-6.74,333.56,5.632,0.1143,0.0064,0.0,2013
0.0,0.66,100,291.46,0.0094965,91727.12,-1.05,-6.35,370.92,213.248,0.3046,0.8448,105.072,2013
0.0,0.41,50,296.49,0.0094863,91723.0,1.7,-2.67,394.87,538.176,0.4876,0.0896,366.628,2013
0.0,0.38,50,302.05,0.008033,92137.86,1.54,4.33,342.94,0.0,0.6694,0.0,518.64,2013
0.0,0.1,20,301.24,0.0071961,92588.1,1.59,1.85,340.44,0.0,0.6501,0.0,520.528,2013
0.0,1.04,20,290.39005,0.0098213,92771.64,-3.89,2.43,393.1,0.0,0.2313,0.0,226.971,2013
2.0,13.9,325,290.39005,0.0098213,92771.64,-3.89,2.43,393.1,0.0,0.2313,0.0,226.971,2013
0.0,0.87,150,290.39005,0.0098213,92771.64,-3.89,2.43,393.1,0.0,0.2313,0.0,226.971,2013
1.0,0.57,50,290.25,0.0061908,93212.82,-0.63,2.52,375.33,0.0,0.3059,0.0316,222.786,2013
1.0,0.99,40,290.95,0.0097531,93099.99,-2.18,-3.86,378.11,0.0,0.2679,0.0016,227.223,2013
0.0,0.76,40,301.01,0.0107329,91644.72,3.52,0.18,379.42,147.008,0.6824,0.0,569.915,2013
0.0,0.64,80,298.35,0.0120213,91734.1,4.42,0.55,397.43,173.824,0.4236,0.0,617.771,2013
0.0,0.06,100,295.02005,0.0127595,91872.78,4.8,0.48,387.2,142.592,0.4236,0.0,382.043,2013
0.0,0.04,25,295.02005,0.0127595,91872.78,4.8,0.48,387.2,142.592,0.4236,0.0,382.043,2013
1.0,0.43,50,298.41,0.0116959,92008.88,-5.55,4.92,383.57,206.208,0.4846,0.0,236.936,2013
0.0,0.21,50,299.06,0.0114968,92150.26,-5.22,6.35,384.27,213.952,0.7487,0.0,660.674,2013
1.0,2.0,120,299.06,0.0114968,92150.26,-5.22,6.35,384.27,213.952,0.7487,0.0,660.674,2013
0.0,13.83,200,295.63004,0.0074022,91949.16,-1.05,2.62,324.17,0.0,0.0923,0.0,0.0,2013
0.0,20.1,150,295.63004,0.0074022,91949.16,-1.05,2.62,324.17,0.0,0.0923,0.0,0.0,2013
0.0,1.8,75,295.63004,0.0074022,91949.16,-1.05,2.62,324.17,0.0,0.0923,0.0,0.0,2013
1.0,0.5,150,303.37,0.0088565,92392.84,-4.4900026,2.65,383.93,0.0,0.7261,0.0,565.688,2013
1.0,8.5,75,302.05,0.009701,92639.44,-3.35,3.75,385.98,0.0,0.9452,0.0,828.006,2013
1.0,12.93,200,290.23,0.0078183,92580.65,-2.77,1.93,319.18,0.0,0.049,0.0,0.0,2013
0.0,0.1,50,305.62,0.0080503,92354.96,-1.79,3.31,388.31,0.0,0.7719,0.0,393.095,2013
0.0,0.25,50,304.41,0.0090099,92497.62,-0.66,2.89,393.25,0.0,1.0053,0.0,883.243,2013
1.0,2.4,75,299.66,0.0132373,91781.86,-3.36,7.59,420.73,211.2,0.5177,0.0,574.42,2013
0.0,0.3,60,301.26,0.0115392,91697.84,-1.36,7.15,366.53,869.248,0.2384,0.0,0.0,2013
0.0,0.1,20,306.84003,0.0097964,91559.38,0.46,5.27,385.52,420.992,0.1864,0.0,0.0,2013
0.0,2.34,25,309.27,0.0105321,91704.02,1.65,4.85,431.57,1111.808,1.0355,0.0,790.684,2013
0.0,0.33,50,305.44,0.0071467,92545.76,-2.5400023,-2.75,381.47,0.0,0.9935,0.0,740.474,2013
0.0,0.72,33,300.19,0.0079518,92701.66,-0.29,-0.8,359.24,0.0,0.646,0.0,736.665,2013
0.0,4.25,40,296.06,0.0077512,92680.39,-3.34,0.8,324.22,0.0,0.0703,0.0,0.0,2013
1.0,7.87,100,297.14,0.0076984,92614.19,-3.34,0.77,324.22,0.0,0.1644,0.0,0.0,2013
1.0,6.21,50,302.2,0.0078263,92725.26,-3.13,1.5,382.34,0.0,0.8602,0.0,735.494,2013
0.0,2.79,100,292.94,0.0086729,92803.95,-3.09,2.52,329.33,0.0,0.1629,0.0,176.356,2013
0.0,0.63,75,292.94,0.0086729,92803.95,-3.09,2.52,329.33,0.0,0.1629,0.0,176.356,2013
0.0,1.78,20,292.94,0.0086729,92803.95,-3.09,2.52,329.33,0.0,0.1629,0.0,176.356,2013
0.0,7.0,100,291.12003,0.0085783,92721.75,-3.2,1.27,319.45,0.0,0.0425,0.0,0.0,2013
1.0,0.59,75,307.36,0.0142437,92028.5,-3.73,1.95,457.98,1338.304,0.8421,0.0,635.485,2013
2.0,6.65,300,302.25,0.0121817,91815.75,0.6,3.53,379.07,157.824,0.1561,0.0,0.0,2013
1.0,1.0,75,306.44,0.0112938,91812.56,0.45,3.78,410.78,452.16,0.411,0.0,0.0,2013
0.0,0.11,30,307.67004,0.0110373,91803.09,0.83,4.07,410.78,565.248,0.411,0.0,91.704,2013
0.0,0.07,50,307.79,0.0105441,92441.18,-3.61,2.8,433.26,119.808,0.88,0.0,636.573,2013
0.0,1.0,50,306.32,0.011071,92539.2,-3.34,-1.38,415.11,6.592,0.8431,0.0,674.725,2013
0.0,0.03,20,306.32,0.011071,92539.2,-3.34,-1.38,415.11,6.592,0.8431,0.0,674.725,2013
0.0,0.26,30,306.32,0.011071,92539.2,-3.34,-1.38,415.11,6.592,0.8431,0.0,674.725,2013
0.0,2.19,100,303.6,0.0132059,92373.12,-4.09,-1.36,417.3,68.544,0.7159,0.0,629.987,2013
0.0,0.1,50,304.3,0.0080614,92517.46,-0.56,-2.28,378.66,0.0,0.9611,0.0,781.022,2013
0.0,2.85,100,304.3,0.0080614,92517.46,-0.56,-2.28,378.66,0.0,0.9611,0.0,781.022,2013
0.0,0.01,5,302.35,0.0083909,92533.29,0.19,-2.01,380.72,0.0,0.9611,0.0,878.675,2013
1.0,2.0,100,302.35,0.0083909,92533.29,0.19,-2.01,380.72,0.0,0.9611,0.0,878.675,2013
0.0,1.87,50,296.89,0.0087386,92559.05,0.29,-3.16,345.72,0.0,0.6707,0.0,615.21,2013
0.0,0.26,30,293.61,0.008941,92553.62,0.33,-2.94,312.45,0.0,0.16,0.0,256.614,2013
0.0,1.51,50,293.61,0.008941,92553.62,0.33,-2.94,312.45,0.0,0.16,0.0,256.614,2013
1.0,18.89,704,295.19,0.0087732,92274.2,-2.22,-2.38,326.27,0.0,0.0738,0.0,0.0,2013
0.0,0.09,20,295.52,0.0130461,92441.42,-1.84,-2.0,351.5,161.664,0.0385,0.0,0.0,2013
1.0,2.85,150,295.68,0.0133763,92478.14,-0.1,-4.06,358.39,53.888,0.1642,0.0,233.339,2013
0.0,0.29,50,297.62,0.0126491,92503.89,-2.42,-1.76,363.58,43.072,0.1272,0.0,0.0,2013
0.0,10.15,50,302.96,0.0122487,92207.19,-4.54,-4.11,386.41,79.296,0.742,0.0,176.208,2013
0.0,0.15,50,302.96,0.0122487,92207.19,-4.54,-4.11,386.41,79.296,0.742,0.0,176.208,2013
1.0,1.16,250,304.04,0.0127261,92397.5,-3.29,-4.82,422.04,277.632,0.886,0.0,722.281,2013
1.0,13.35,300,303.29,0.0129109,92436.65,-2.99,-4.75,417.8,251.008,0.886,0.0,822.361,2013
0.0,0.1,20,303.29,0.0129109,92436.65,-2.99,-4.75,417.8,251.008,0.886,0.0,822.361,2013
2.0,22.99,440,294.99,0.0145333,92235.0,-2.41,-2.69,393.44,188.544,0.0631,0.0,0.0,2013
0.0,0.1,10,296.65,0.0142631,92226.14,-2.38,-0.94,374.18,84.224,0.0694,0.0,0.0,2013
1.0,2.14,300,300.92,0.0135271,91954.32,-5.25,-0.41,421.52,198.08,0.3161,0.0,0.0,2013
0.0,0.63,175,303.85,0.0136333,92067.19,-4.03,0.14,440.99,525.248,0.7738,0.0,680.129,2013
1.0,1.34,200,303.85,0.0136333,92067.19,-4.03,0.14,440.99,525.248,0.7738,0.0,680.129,2013
0.0,0.05,20,301.87,0.0142111,92129.62,-3.08,0.61,440.99,385.664,0.4611,0.0,662.335,2013
0.0,0.62,50,308.04004,0.0112948,92468.92,-1.24,2.83,432.71,347.392,1.0243,0.0,866.308,2013
1.0,7.47,150,307.31003,0.0120466,92516.13,-0.26,3.26,432.71,500.864,1.0243,0.0,874.587,2013
2.0,21.09,400,307.31003,0.0120466,92516.13,-0.26,3.26,432.71,500.864,1.0243,0.0,874.587,2013
0.0,0.29,10,307.32,0.0120609,92089.25,-4.07,4.31,436.31,419.456,0.8422,0.0,419.347,2013
0.0,0.01,30,307.32,0.0120609,92089.25,-4.07,4.31,436.31,419.456,0.8422,0.0,419.347,2013
0.0,0.01,10,307.32,0.0120609,92089.25,-4.07,4.31,436.31,419.456,0.8422,0.0,419.347,2013
1.0,3.5,850,305.22,0.0124813,92227.06,-2.97,2.74,429.26,300.48,0.2915,1.3936,32.872,2013
0.0,0.41,50,306.30005,0.0122487,92263.76,-3.2,2.71,429.26,320.064,0.63699996,3.716,113.92,2013
0.0,1.1,75,307.41,0.0122059,92314.34,-2.62,3.85,453.81,585.984,0.9429,0.5216,401.501,2013
1.0,14.0,500,308.8,0.0121264,92199.36,-4.74,2.54,426.66,464.0,0.8374,0.0,168.944,2013
0.0,0.01,25,309.34,0.0121731,92186.92,-3.77,3.65,445.75,711.296,0.8374,0.0,594.528,2013
0.0,1.25,50,309.34,0.0121731,92186.92,-3.77,3.65,445.75,711.296,0.8374,0.0,594.528,2013
0.0,0.01,10,310.01,0.011514,91796.85,-1.05,2.28,453.41,1097.856,0.8001,0.2976,393.53,2013
0.0,0.8,50,310.01,0.011514,91796.85,-1.05,2.28,453.41,1097.856,0.8001,0.2976,393.53,2013
0.0,0.67,50,310.01,0.011514,91796.85,-1.05,2.28,453.41,1097.856,0.8001,0.2976,393.53,2013
0.0,0.29,40,310.01,0.011514,91796.85,-1.05,2.28,453.41,1097.856,0.8001,0.2976,393.53,2013
0.0,0.5,50,310.01,0.011514,91796.85,-1.05,2.28,453.41,1097.856,0.8001,0.2976,393.53,2013
0.0,9.52,100,310.01,0.011514,91796.85,-1.05,2.28,453.41,1097.856,0.8001,0.2976,393.53,2013
0.0,1.84,50,310.61,0.0119644,91759.66,-0.7,2.12,453.41,1068.672,1.0195,0.0,707.586,2013
0.0,0.01,20,310.61,0.0119644,91759.66,-0.7,2.12,453.41,1068.672,1.0195,0.0,707.586,2013
